Date	Julian Date	Trial	Camera	Arena	Meta_Date	Meta_Julian	Box	Tank	UID
5/25/2013	145	1	7	TL	5/24/2013	144	6A-A	6A	6A-A_2013_5_24
5/25/2013	145	1	7	BL	5/24/2013	144	8A-A	8A	8A-A_2013_5_24
5/25/2013	145	1	8	TR	5/24/2013	144	31-A	31	31-A_2013_5_24
5/25/2013	145	1	8	BR	5/24/2013	144	29-A	29	29-A_2013_5_24
5/25/2013	145	1	8	TL	5/24/2013	144	26-A	26	26-A_2013_5_24
5/25/2013	145	1	8	BL	5/24/2013	144	29-B	29	29-B_2013_5_24
5/25/2013	145	2	1	TR	5/24/2013	144	T3E	T3	T3E_2013_5_24
5/25/2013	145	2	1	BR	5/24/2013	144	T27D	T27	T27D_2013_5_24
5/25/2013	145	2	1	TL	5/24/2013	144	T3B	T3	T3B_2013_5_24
5/25/2013	145	2	2	TR	5/24/2013	144	T27F	T27	T27F_2013_5_24
5/25/2013	145	2	2	BR	5/24/2013	144	T27G	T27	T27G_2013_5_24
5/25/2013	145	2	2	TL	5/24/2013	144	T27A	T27	T27A_2013_5_24
5/25/2013	145	2	3	TR	5/24/2013	144	4-A	4	4-A_2013_5_24
5/25/2013	145	2	3	TL	5/24/2013	144	5A-A	5A	5A-A_2013_5_24
5/25/2013	145	2	4	TR	5/24/2013	144	T13B	T13	T13B_2013_5_24
5/25/2013	145	2	4	BR	5/24/2013	144	48-A	48	48-A_2013_5_24
5/25/2013	145	2	4	TL	5/24/2013	144	24-A	24	24-A_2013_5_24
5/25/2013	145	2	5	BR	5/24/2013	144	21-B	21	21-B_2013_5_24
5/25/2013	145	2	5	TL	5/24/2013	144	15-A2	15	15-A2_2013_5_24
5/25/2013	145	2	5	BL	5/24/2013	144	T1	T1	T1_2013_5_24
5/25/2013	145	2	6	BR	5/24/2013	144	T3A	T3	T3A_2013_5_24
5/25/2013	145	2	6	TL	5/24/2013	144	17-B	17	17-B_2013_5_24
5/25/2013	145	2	6	BL	5/24/2013	144	T3F	T3	T3F_2013_5_24
5/25/2013	145	2	7	BR	5/24/2013	144	T3C	T3	T3C_2013_5_24
5/25/2013	145	2	7	TL	5/24/2013	144	T3D	T3	T3D_2013_5_24
5/25/2013	145	2	7	BL	5/24/2013	144	T23B	T23	T23B_2013_5_24
5/25/2013	145	2	8	TR	5/24/2013	144	30-C	30	30-C_2013_5_24
5/25/2013	145	2	8	BR	5/24/2013	144	4-A2	4	4-A2_2013_5_24
5/25/2013	145	2	8	TL	5/24/2013	144	50-A	50	50-A_2013_5_24
5/28/2013	148	1	1	TR	5/26/2013	146	28-C	28	28-C_2013_5_26
5/28/2013	148	1	1	BR	5/26/2013	146	19-B	19	19-B_2013_5_26
5/28/2013	148	1	1	TL	5/26/2013	146	44-B	44	44-B_2013_5_26
5/28/2013	148	1	1	BL	5/26/2013	146	5-C	5	5-C_2013_5_26
5/28/2013	148	1	2	TR	5/26/2013	146	47-A	47	47-A_2013_5_26
5/28/2013	148	1	2	BR	5/26/2013	146	19-E	19	19-E_2013_5_26
5/28/2013	148	1	2	TL	5/26/2013	146	25-C	25	25-C_2013_5_26
5/28/2013	148	1	2	BL	5/26/2013	146	34	34	34_2013_5_26
5/28/2013	148	1	3	TR	5/26/2013	146	25-D	25	25-D_2013_5_26
5/28/2013	148	1	3	BR	5/26/2013	146	19-C	19	19-C_2013_5_26
5/28/2013	148	1	3	TL	5/26/2013	146	19-A	19	19-A_2013_5_26
5/28/2013	148	1	3	BL	5/26/2013	146	25-B	25	25-B_2013_5_26
5/28/2013	148	1	4	TR	5/26/2013	146	50-B	50	50-B_2013_5_26
5/28/2013	148	1	4	BR	5/26/2013	146	20-E	20	20-E_2013_5_26
5/28/2013	148	1	4	TL	5/26/2013	146	20-D	20	20-D_2013_5_26
5/28/2013	148	1	4	BL	5/26/2013	146	11-B	11	11-B_2013_5_26
5/28/2013	148	1	5	TR	5/26/2013	146	8-A	8	8-A_2013_5_26
5/28/2013	148	1	5	BR	5/26/2013	146	43	43	43_2013_5_26
5/28/2013	148	1	5	TL	5/26/2013	146	40-A	40	40-A_2013_5_26
5/28/2013	148	1	5	BL	5/26/2013	146	19-SA	19	19-SA_2013_5_26
5/28/2013	148	1	6	TR	5/26/2013	146	22-B	22	22-B_2013_5_26
5/28/2013	148	1	6	BR	5/26/2013	146	25-A	25	25-A_2013_5_26
5/28/2013	148	1	6	TL	5/26/2013	146	25-E	25	25-E_2013_5_26
5/28/2013	148	1	6	BL	5/26/2013	146	12-B	12	12-B_2013_5_26
5/28/2013	148	1	7	TR	5/26/2013	146	28-A	28	28-A_2013_5_26
5/28/2013	148	1	7	BR	5/26/2013	146	33	33	33_2013_5_26
5/28/2013	148	1	7	TL	5/26/2013	146	20-B	20	20-B_2013_5_26
5/28/2013	148	1	7	BL	5/26/2013	146	20-C	20	20-C_2013_5_26
5/28/2013	148	1	8	TR	5/26/2013	146	28-B	28	28-B_2013_5_26
5/28/2013	148	1	8	BR	5/26/2013	146	28-D	28	28-D_2013_5_26
5/28/2013	148	1	8	TL	5/26/2013	146	28-C2	28	28-C2_2013_5_26
5/28/2013	148	1	8	BL	5/26/2013	146	37-B	37	37-B_2013_5_26
5/28/2013	148	2	1	TR	5/26/2013	146	33-A	33	33-A_2013_5_26
5/28/2013	148	2	1	BR	5/26/2013	146	7-D	7	7-D_2013_5_26
5/28/2013	148	2	1	TL	5/26/2013	146	29-A	29	29-A_2013_5_26
5/28/2013	148	2	1	BL	5/26/2013	146	32-I	32	32-I_2013_5_26
5/28/2013	148	2	2	TR	5/26/2013	146	3	3	3_2013_5_26
5/28/2013	148	2	2	BR	5/26/2013	146	39-A	39	39-A_2013_5_26
5/28/2013	148	2	2	TL	5/26/2013	146	22	22	22_2013_5_26
5/28/2013	148	2	2	BL	5/26/2013	146	12-E	12	12-E_2013_5_26
5/28/2013	148	2	3	TR	5/26/2013	146	2	2	2_2013_5_26
5/28/2013	148	2	3	BR	5/26/2013	146	7-A	7	7-A_2013_5_26
5/28/2013	148	2	3	TL	5/26/2013	146	1A	1A	1A_2013_5_26
5/28/2013	148	2	3	BL	5/26/2013	146	11	11	11_2013_5_26
5/28/2013	148	2	4	TR	5/26/2013	146	25	25	25_2013_5_26
5/28/2013	148	2	4	BR	5/26/2013	146	31-C	31	31-C_2013_5_26
5/28/2013	148	2	4	TL	5/26/2013	146	42-C	42	42-C_2013_5_26
5/28/2013	148	2	4	BL	5/26/2013	146	50-A	50	50-A_2013_5_26
5/28/2013	148	2	5	TR	5/26/2013	146	7-B	7	7-B_2013_5_26
5/28/2013	148	2	5	BR	5/26/2013	146	13	13	13_2013_5_26
5/28/2013	148	2	5	TL	5/26/2013	146	23-I	23	23-I_2013_5_26
5/28/2013	148	2	5	BL	5/26/2013	146	31-B	31	31-B_2013_5_26
5/28/2013	148	2	6	TR	5/26/2013	146	42-A	42	42-A_2013_5_26
5/28/2013	148	2	6	BR	5/26/2013	146	7-C	7	7-C_2013_5_26
5/28/2013	148	2	6	TL	5/26/2013	146	10-C	10	10-C_2013_5_26
5/28/2013	148	2	6	BL	5/26/2013	146	12-F	12	12-F_2013_5_26
5/28/2013	148	2	7	TR	5/26/2013	146	10-B	10	10-B_2013_5_26
5/28/2013	148	2	7	BR	5/26/2013	146	4	4	4_2013_5_26
5/28/2013	148	2	7	TL	5/26/2013	146	10-A	10	10-A_2013_5_26
5/28/2013	148	2	7	BL	5/26/2013	146	38	38	38_2013_5_26
5/28/2013	148	2	8	TR	5/26/2013	146	11-A	11	11-A_2013_5_26
5/28/2013	148	2	8	BR	5/26/2013	146	16	16	16_2013_5_26
5/28/2013	148	2	8	TL	5/26/2013	146	31-A	31	31-A_2013_5_26
5/28/2013	148	2	8	BL	5/26/2013	146	25-F	25	25-F_2013_5_26
5/29/2013	149	1	1	TR	5/26/2013	146	44-D2	44	44-D2_2013_5_26
5/29/2013	149	1	1	BR	5/26/2013	146	37-A	37	37-A_2013_5_26
5/29/2013	149	1	1	TL	5/26/2013	146	10	10	10_2013_5_26
5/29/2013	149	1	1	BL	5/26/2013	146	39-B	39	39-B_2013_5_26
5/29/2013	149	1	2	TR	5/26/2013	146	40-C	40	40-C_2013_5_26
5/29/2013	149	1	2	BR	5/26/2013	146	26-B	26	26-B_2013_5_26
5/29/2013	149	1	2	TL	5/26/2013	146	40-B	40	40-B_2013_5_26
5/29/2013	149	1	2	BL	5/26/2013	146	37-C	37	37-C_2013_5_26
5/29/2013	149	1	3	TR	5/26/2013	146	27-A	27	27-A_2013_5_26
5/29/2013	149	1	3	BR	5/26/2013	146	15-A	15	15-A_2013_5_26
5/29/2013	149	1	3	TL	5/26/2013	146	20A	20A	20A_2013_5_26
5/29/2013	149	1	3	BL	5/26/2013	146	45	45	45_2013_5_26
5/29/2013	149	1	4	TR	5/26/2013	146	28-C	28	28-C_2013_5_26
5/29/2013	149	1	4	BR	5/26/2013	146	12-E	12	12-E_2013_5_26
5/29/2013	149	1	4	TL	5/26/2013	146	44-C	44	44-C_2013_5_26
5/29/2013	149	1	4	BL	5/26/2013	146	41-B	41	41-B_2013_5_26
5/29/2013	149	1	5	TR	5/26/2013	146	8	8	8_2013_5_26
5/29/2013	149	1	5	BR	5/26/2013	146	12-D	12	12-D_2013_5_26
5/29/2013	149	1	5	TL	5/26/2013	146	42-B	42	42-B_2013_5_26
5/29/2013	149	1	5	BL	5/26/2013	146	44-D	44	44-D_2013_5_26
5/29/2013	149	1	6	TR	5/26/2013	146	41-A	41	41-A_2013_5_26
5/29/2013	149	1	6	BR	5/26/2013	146	22-A	22	22-A_2013_5_26
5/29/2013	149	1	6	TL	5/26/2013	146	3	3	3_2013_5_26
5/29/2013	149	1	6	BL	5/26/2013	146	39-A	39	39-A_2013_5_26
5/29/2013	149	1	7	TR	5/26/2013	146	24	24	24_2013_5_26
5/29/2013	149	1	7	BR	5/26/2013	146	28-C2	28	28-C2_2013_5_26
5/29/2013	149	1	7	TL	5/26/2013	146	12-C	12	12-C_2013_5_26
5/29/2013	149	1	7	BL	5/26/2013	146	44-B2	44	44-B2_2013_5_26
5/29/2013	149	1	8	TR	5/26/2013	146	44-C2	44	44-C2_2013_5_26
5/29/2013	149	1	8	BR	5/26/2013	146	28-D	28	28-D_2013_5_26
5/29/2013	149	1	8	TL	5/26/2013	146	44-E2A	44	44-E2A_2013_5_26
5/29/2013	149	1	8	BL	5/26/2013	146	28-B	28	28-B_2013_5_26
5/29/2013	149	2	1	TR	5/28/2013	148	16-D	16	16-D_2013_5_28
5/29/2013	149	2	1	BR	5/28/2013	148	7-B	7	7-B_2013_5_28
5/29/2013	149	2	1	TL	5/28/2013	148	16-C	16	16-C_2013_5_28
5/29/2013	149	2	1	BL	5/28/2013	148	16-E	16	16-E_2013_5_28
5/29/2013	149	2	2	TR	5/26/2013	146	9	9	9_2013_5_26
5/29/2013	149	2	2	BR	5/28/2013	148	7-E	7	7-E_2013_5_28
5/29/2013	149	2	2	TL	5/26/2013	146	44-E2	44	44-E2_2013_5_26
5/29/2013	149	2	2	BL	5/28/2013	148	7-A	7	7-A_2013_5_28
5/29/2013	149	2	3	TR	5/28/2013	148	4-C	4	4-C_2013_5_28
5/29/2013	149	2	3	BR	5/28/2013	148	16-B	16	16-B_2013_5_28
5/29/2013	149	2	3	TL	5/28/2013	148	20	20	20_2013_5_28
5/29/2013	149	2	3	BL	5/28/2013	148	16-G	16	16-G_2013_5_28
5/29/2013	149	2	4	TR	5/28/2013	148	34-B	34	34-B_2013_5_28
5/29/2013	149	2	4	BR	5/28/2013	148	34-A	34	34-A_2013_5_28
5/29/2013	149	2	4	TL	5/28/2013	148	27	27	27_2013_5_28
5/29/2013	149	2	4	BL	5/28/2013	148	12-B	12	12-B_2013_5_28
5/29/2013	149	2	5	TR	5/28/2013	148	9-D	9	9-D_2013_5_28
5/29/2013	149	2	5	BR	5/28/2013	148	3	3	3_2013_5_28
5/29/2013	149	2	5	TL	5/28/2013	148	16	16	16_2013_5_28
5/29/2013	149	2	5	BL	5/28/2013	148	18	18	18_2013_5_28
5/29/2013	149	2	6	TR	5/28/2013	148	13-B	13	13-B_2013_5_28
5/29/2013	149	2	6	BR	5/28/2013	148	9-C	9	9-C_2013_5_28
5/29/2013	149	2	6	TL	5/28/2013	148	9-E	9	9-E_2013_5_28
5/29/2013	149	2	6	BL	5/28/2013	148	35	35	35_2013_5_28
5/29/2013	149	2	7	TR	5/28/2013	148	16-A	16	16-A_2013_5_28
5/29/2013	149	2	7	BR	5/28/2013	148	16-F	16	16-F_2013_5_28
5/29/2013	149	2	7	TL	5/28/2013	148	7-D	7	7-D_2013_5_28
5/29/2013	149	2	7	BL	5/28/2013	148	7-C	7	7-C_2013_5_28
5/29/2013	149	2	8	TR	5/26/2013	146	43	43	43_2013_5_26
5/29/2013	149	2	8	BR	5/26/2013	146	28-A2	28	28-A2_2013_5_26
5/29/2013	149	2	8	TL	5/26/2013	146	28-A	28	28-A_2013_5_26
5/29/2013	149	2	8	BL	5/26/2013	146	28-B2	28	28-B2_2013_5_26
5/30/2013	150	1	5	TR	5/26/2013	146	29	29	29_2013_5_26
5/30/2013	150	1	5	BR	5/26/2013	146	22-C	22	22-C_2013_5_26
5/30/2013	150	1	5	TL	5/28/2013	148	24	24	24_2013_5_28
5/30/2013	150	1	5	BL	5/28/2013	148	13-C	13	13-C_2013_5_28
5/30/2013	150	1	6	TR	5/26/2013	146	12-A	12	12-A_2013_5_26
5/30/2013	150	1	6	BR	5/26/2013	146	22-A2	22	22-A2_2013_5_26
5/30/2013	150	1	6	TL	5/26/2013	146	47-B	47	47-B_2013_5_26
5/30/2013	150	1	6	BL	5/28/2013	148	12-C	12	12-C_2013_5_28
5/30/2013	150	1	7	TR	5/28/2013	148	12-A	12	12-A_2013_5_28
5/30/2013	150	1	7	BR	5/26/2013	146	15-B	15	15-B_2013_5_26
5/30/2013	150	1	7	TL	5/28/2013	148	4-A	4	4-A_2013_5_28
5/30/2013	150	1	7	BL	5/28/2013	148	41	41	41_2013_5_28
5/30/2013	150	1	8	TR	5/26/2013	146	26-A	26	26-A_2013_5_26
5/30/2013	150	1	8	BR	5/26/2013	146	44-A2	44	44-A2_2013_5_26
5/30/2013	150	1	8	TL	5/28/2013	148	47-C	47	47-C_2013_5_28
5/30/2013	150	1	8	BL	5/28/2013	148	43-A	43	43-A_2013_5_28
5/31/2013	151	1	1	TR	5/28/2013	148	36-B	36	36-B_2013_5_28
5/31/2013	151	1	1	BR	5/28/2013	148	13-A	13	13-A_2013_5_28
5/31/2013	151	1	1	TL	5/28/2013	148	36-A	36	36-A_2013_5_28
5/31/2013	151	1	1	BL	5/28/2013	148	41-A	41	41-A_2013_5_28
5/31/2013	151	1	2	TR	5/28/2013	148	9-B	9	9-B_2013_5_28
5/31/2013	151	1	2	BR	5/28/2013	148	9-A	9	9-A_2013_5_28
5/31/2013	151	1	2	TL	5/28/2013	148	41-B	41	41-B_2013_5_28
5/31/2013	151	1	2	BL	5/28/2013	148	4-A	4	4-A_2013_5_28
5/31/2013	151	1	3	TR	5/28/2013	148	4-C	4	4-C_2013_5_28
5/31/2013	151	1	3	BR	5/28/2013	148	11-A	11	11-A_2013_5_28
5/31/2013	151	1	3	TL	5/28/2013	148	11-B	11	11-B_2013_5_28
5/31/2013	151	1	3	BL	5/28/2013	148	1-A	1	1-A_2013_5_28
5/31/2013	151	1	4	TR	5/28/2013	148	43-I	43	43-I_2013_5_28
5/31/2013	151	1	4	BR	5/28/2013	148	28-A	28	28-A_2013_5_28
5/31/2013	151	1	4	TL	5/28/2013	148	19-A	19	19-A_2013_5_28
5/31/2013	151	1	4	BL	5/28/2013	148	43-H	43	43-H_2013_5_28
5/31/2013	151	1	5	TR	5/28/2013	148	43-E	43	43-E_2013_5_28
5/31/2013	151	1	5	BR	5/28/2013	148	25-A	25	25-A_2013_5_28
5/31/2013	151	1	5	TL	5/28/2013	148	43-F	43	43-F_2013_5_28
5/31/2013	151	1	5	BL	5/28/2013	148	27	27	27_2013_5_28
5/31/2013	151	1	6	TR	5/26/2013	146	27-B	27	27-B_2013_5_26
5/31/2013	151	1	6	BR	5/26/2013	146	18	18	18_2013_5_26
5/31/2013	151	1	6	TL	5/28/2013	148	14-A	14	14-A_2013_5_28
5/31/2013	151	1	6	BL	5/28/2013	148	19-B	19	19-B_2013_5_28
5/31/2013	151	1	7	TR	5/28/2013	148	13	13	13_2013_5_28
5/31/2013	151	1	7	BR	5/28/2013	148	43-G	43	43-G_2013_5_28
5/31/2013	151	1	7	TL	5/28/2013	148	25-C	25	25-C_2013_5_28
5/31/2013	151	1	7	BL	5/28/2013	148	4-B	4	4-B_2013_5_28
5/31/2013	151	1	8	TR	5/28/2013	148	42-D	42	42-D_2013_5_28
5/31/2013	151	1	8	BR	5/28/2013	148	43-C	43	43-C_2013_5_28
5/31/2013	151	1	8	TL	5/28/2013	148	8	8	8_2013_5_28
5/31/2013	151	1	8	BL	5/28/2013	148	28-B	28	28-B_2013_5_28
